label timestamp accelerometer_x accelerometer_y accelerometer_z accelerometer_avg
punching 0 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 0.1 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 0.2 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 0.30000000000000004 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 0.4 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 0.5 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 0.6 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 0.7 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 0.7999999999999999 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 0.8999999999999999 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 0.9999999999999999 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 1.0999999999999999 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 1.2 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 1.3 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 1.4000000000000001 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 1.5000000000000002 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 1.6000000000000003 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 1.7000000000000004 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 1.8000000000000005 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 1.9000000000000006 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 2.0000000000000004 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 2.1000000000000005 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 2.2000000000000006 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 2.3000000000000007 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 2.400000000000001 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 2.500000000000001 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 2.600000000000001 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 2.700000000000001 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 2.800000000000001 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 2.9000000000000012 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 3.0000000000000013 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 3.1000000000000014 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 3.2000000000000015 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 3.3000000000000016 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 3.4000000000000017 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 3.5000000000000018 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 3.600000000000002 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 3.700000000000002 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 3.800000000000002 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 3.900000000000002 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 4.000000000000002 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 4.100000000000001 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 4.200000000000001 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 4.300000000000001 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 4.4 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 4.5 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 4.6 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 4.699999999999999 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 4.799999999999999 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 4.899999999999999 0.07573613 0.9682272 0.12311694 0.6707301766666666
punching 4.999999999999998 0.07573613 0.9682272 0.12311694 0.6707301766666666
